repo_id,release_line_id,release_id,file_path,dep_count,dep_names,dep_versions
211152,1,14477,model-engine/model_engine_server/inference/batch_inference/requirements.txt,8,"[""boto3"", ""datadog"", ""ddtrace"", ""docker"", ""func-timeout"", ""pydantic"", ""smart-open"", ""vllm""]","{""boto3"": ""==1.34.15"", ""datadog"": ""==0.49.1"", ""ddtrace"": ""==2.4.0"", ""docker"": ""==7.0.0"", ""func-timeout"": ""==4.3.5"", ""pydantic"": ""==1.10.13"", ""smart-open"": ""==6.4.0"", ""vllm"": ""==0.2.5""}"
211152,1,14477,model-engine/model_engine_server/inference/tensorrt-llm/requirements.txt,3,"[""protobuf"", ""sentencepiece"", ""torch""]","{""protobuf"": ""==4.24.4"", ""sentencepiece"": ""==0.1.99"", ""torch"": ""==2.2.2""}"
211152,1,14477,model-engine/model_engine_server/inference/vllm/requirements.txt,2,"[""pydantic"", ""vllm""]","{""pydantic"": "">=2.0"", ""vllm"": ""==0.4.2""}"
211152,1,14477,model-engine/requirements.txt,186,"[""aiofiles"", ""aiohttp"", ""aioredis"", ""aiosignal"", ""alembic"", ""amqp"", ""anyio"", ""asgiref"", ""asn1crypto"", ""async-timeout"", ""asyncpg"", ""attrs"", ""azure-common"", ""azure-containerregistry"", ""azure-core"", ""azure-identity"", ""azure-keyvault-secrets"", ""azure-servicebus"", ""azure-storage-blob"", ""backports-zoneinfo"", ""billiard"", ""bleach"", ""blinker"", ""boto3"", ""boto3-stubs"", ""botocore"", ""botocore-stubs"", ""build"", ""bytecode"", ""cachetools"", ""cattrs"", ""celery"", ""certifi"", ""cffi"", ""charset-normalizer"", ""click"", ""click-didyoumean"", ""click-plugins"", ""click-repl"", ""cloudpickle"", ""colorama"", ""commonmark"", ""croniter"", ""cryptography"", ""dataclasses-json"", ""datadog"", ""datadog-api-client"", ""ddsketch"", ""ddtrace"", ""deprecation"", ""docker"", ""docutils"", ""envier"", ""exceptiongroup"", ""fastapi"", ""filelock"", ""frozenlist"", ""fsspec"", ""gitdb"", ""gitdb2"", ""gitpython"", ""google-auth"", ""greenlet"", ""gunicorn"", ""h11"", ""h2"", ""hpack"", ""httpcore"", ""httptools"", ""httpx"", ""huggingface-hub"", ""hypercorn"", ""hyperframe"", ""idna"", ""importlib-metadata"", ""importlib-resources"", ""isodate"", ""itsdangerous"", ""jaraco-classes"", ""jeepney"", ""jinja2"", ""jmespath"", ""json-log-formatter"", ""jsonschema"", ""jsonschema-specifications"", ""keyring"", ""kombu"", ""kubeconfig"", ""kubernetes"", ""kubernetes-asyncio"", ""mako"", ""markupsafe"", ""marshmallow"", ""marshmallow-enum"", ""more-itertools"", ""msal"", ""msal-extensions"", ""multidict"", ""mypy-boto3-cloudformation"", ""mypy-boto3-dynamodb"", ""mypy-boto3-ec2"", ""mypy-boto3-lambda"", ""mypy-boto3-rds"", ""mypy-boto3-s3"", ""mypy-boto3-sqs"", ""mypy-extensions"", ""numpy"", ""oauthlib"", ""orjson"", ""packaging"", ""pg8000"", ""pkginfo"", ""pkgutil-resolve-name"", ""portalocker"", ""priority"", ""prompt-toolkit"", ""protobuf"", ""psycopg2-binary"", ""py-xid"", ""pyasn1"", ""pyasn1-modules"", ""pycparser"", ""pycurl"", ""pydantic"", ""pygments"", ""pyjwt"", ""pyproject-hooks"", ""python-dateutil"", ""python-multipart"", ""pyyaml"", ""quart"", ""readme-renderer"", ""redis"", ""referencing"", ""regex"", ""requests"", ""requests-auth-aws-sigv4"", ""requests-oauthlib"", ""requests-toolbelt"", ""rfc3986"", ""rich"", ""rpds-py"", ""rsa"", ""s3transfer"", ""safetensors"", ""scramp"", ""secretstorage"", ""sentencepiece"", ""setuptools"", ""sh"", ""six"", ""smart-open"", ""smmap"", ""smmap2"", ""sniffio"", ""sqlalchemy"", ""sse-starlette"", ""sseclient-py"", ""starlette"", ""stringcase"", ""tblib"", ""tenacity"", ""testing-common-database"", ""testing-postgresql"", ""tokenizers"", ""tomli"", ""tqdm"", ""transformers"", ""twine"", ""types-awscrt"", ""types-s3transfer"", ""typing-extensions"", ""typing-inspect"", ""tzdata"", ""urllib3"", ""uvicorn"", ""uvloop"", ""vine"", ""wcwidth"", ""webencodings"", ""websocket-client"", ""werkzeug"", ""wsproto"", ""xmltodict"", ""yarl"", ""zipp""]","{""aiofiles"": ""==23.1.0"", ""aiohttp"": ""==3.9.2"", ""aioredis"": ""==2.0.1"", ""aiosignal"": ""==1.3.1"", ""alembic"": ""==1.8.1"", ""amqp"": ""==5.1.1"", ""anyio"": ""==3.7.1"", ""asgiref"": ""==3.7.2"", ""asn1crypto"": ""==1.5.1"", ""async-timeout"": ""==4.0.2"", ""asyncpg"": ""==0.27.0"", ""attrs"": ""==23.1.0"", ""azure-common"": ""==1.1.28"", ""azure-containerregistry"": ""==1.2.0"", ""azure-core"": ""==1.29.6"", ""azure-identity"": ""==1.15.0"", ""azure-keyvault-secrets"": ""==4.7.0"", ""azure-servicebus"": ""==7.11.4"", ""azure-storage-blob"": ""==12.19.0"", ""backports-zoneinfo"": ""==0.2.1"", ""billiard"": ""==4.2.0"", ""bleach"": ""==6.0.0"", ""blinker"": ""==1.6.2"", ""boto3"": ""==1.28.1"", ""boto3-stubs"": ""==1.26.67"", ""botocore"": ""==1.31.1"", ""botocore-stubs"": ""==1.29.165"", ""build"": ""==1.0.3"", ""bytecode"": ""==0.14.2"", ""cachetools"": ""==5.3.1"", ""cattrs"": ""==23.1.2"", ""celery"": ""==5.3.6"", ""certifi"": ""==2023.7.22"", ""cffi"": ""==1.16.0"", ""charset-normalizer"": ""==3.2.0"", ""click"": ""==8.1.4"", ""click-didyoumean"": ""==0.3.0"", ""click-plugins"": ""==1.1.1"", ""click-repl"": ""==0.3.0"", ""cloudpickle"": ""==2.1.0"", ""colorama"": ""==0.4.6"", ""commonmark"": ""==0.9.1"", ""croniter"": ""==1.4.1"", ""cryptography"": ""==42.0.5"", ""dataclasses-json"": ""==0.5.9"", ""datadog"": ""==0.47.0"", ""datadog-api-client"": ""==2.11.0"", ""ddsketch"": ""==2.0.4"", ""ddtrace"": ""==1.8.3"", ""deprecation"": ""==2.1.0"", ""docker"": ""==5.0.3"", ""docutils"": ""==0.20.1"", ""envier"": ""==0.4.0"", ""exceptiongroup"": ""==1.2.0"", ""fastapi"": ""==0.110.0"", ""filelock"": ""==3.13.1"", ""frozenlist"": ""==1.3.3"", ""fsspec"": ""==2023.10.0"", ""gitdb"": ""==4.0.10"", ""gitdb2"": ""==2.0.6"", ""gitpython"": ""==3.1.41"", ""google-auth"": ""==2.21.0"", ""greenlet"": ""==2.0.2"", ""gunicorn"": ""==20.1.0"", ""h11"": ""==0.14.0"", ""h2"": ""==4.1.0"", ""hpack"": ""==4.0.0"", ""httpcore"": ""==1.0.4"", ""httptools"": ""==0.5.0"", ""httpx"": ""==0.27.0"", ""huggingface-hub"": ""==0.20.3"", ""hypercorn"": ""==0.14.4"", ""hyperframe"": ""==6.0.1"", ""idna"": ""==3.7"", ""importlib-metadata"": ""==6.8.0"", ""importlib-resources"": ""==6.1.1"", ""isodate"": ""==0.6.1"", ""itsdangerous"": ""==2.1.2"", ""jaraco-classes"": ""==3.3.0"", ""jeepney"": ""==0.8.0"", ""jinja2"": ""==3.0.3"", ""jmespath"": ""==1.0.1"", ""json-log-formatter"": ""==0.5.2"", ""jsonschema"": ""==4.19.0"", ""jsonschema-specifications"": ""==2023.7.1"", ""keyring"": ""==24.2.0"", ""kombu"": ""==5.3.5"", ""kubeconfig"": ""==1.1.1"", ""kubernetes"": ""==25.3.0"", ""kubernetes-asyncio"": ""==25.11.0"", ""mako"": ""==1.2.4"", ""markupsafe"": ""==2.1.3"", ""marshmallow"": ""==3.19.0"", ""marshmallow-enum"": ""==1.5.1"", ""more-itertools"": ""==9.1.0"", ""msal"": ""==1.26.0"", ""msal-extensions"": ""==1.1.0"", ""multidict"": ""==6.0.4"", ""mypy-boto3-cloudformation"": ""==1.26.156"", ""mypy-boto3-dynamodb"": ""==1.26.164"", ""mypy-boto3-ec2"": ""==1.26.157"", ""mypy-boto3-lambda"": ""==1.26.163"", ""mypy-boto3-rds"": ""==1.26.163"", ""mypy-boto3-s3"": ""==1.26.163"", ""mypy-boto3-sqs"": ""==1.26.148"", ""mypy-extensions"": ""==1.0.0"", ""numpy"": ""==1.24.4"", ""oauthlib"": ""==3.2.2"", ""orjson"": ""==3.9.15"", ""packaging"": ""==23.1"", ""pg8000"": ""==1.29.8"", ""pkginfo"": ""==1.9.6"", ""pkgutil-resolve-name"": ""==1.3.10"", ""portalocker"": ""==2.8.2"", ""priority"": ""==2.0.0"", ""prompt-toolkit"": ""==3.0.39"", ""protobuf"": ""==3.20.3"", ""psycopg2-binary"": ""==2.9.3"", ""py-xid"": ""==0.3.0"", ""pyasn1"": ""==0.5.0"", ""pyasn1-modules"": ""==0.3.0"", ""pycparser"": ""==2.21"", ""pycurl"": ""==7.45.2"", ""pydantic"": ""==1.10.14"", ""pygments"": ""==2.15.1"", ""pyjwt"": ""==2.8.0"", ""pyproject-hooks"": ""==1.0.0"", ""python-dateutil"": ""==2.8.2"", ""python-multipart"": ""==0.0.7"", ""pyyaml"": ""==6.0.1"", ""quart"": ""==0.18.3"", ""readme-renderer"": ""==40.0"", ""redis"": ""==4.6.0"", ""referencing"": ""==0.30.2"", ""regex"": ""==2023.10.3"", ""requests"": ""==2.31.0"", ""requests-auth-aws-sigv4"": ""==0.7"", ""requests-oauthlib"": ""==1.3.1"", ""requests-toolbelt"": ""==1.0.0"", ""rfc3986"": ""==2.0.0"", ""rich"": ""==12.6.0"", ""rpds-py"": ""==0.10.0"", ""rsa"": ""==4.9"", ""s3transfer"": ""==0.6.1"", ""safetensors"": ""==0.4.2"", ""scramp"": ""==1.4.4"", ""secretstorage"": ""==3.3.3"", ""sentencepiece"": ""==0.1.99"", ""setuptools"": ""==69.0.3"", ""sh"": ""==1.14.3"", ""six"": ""==1.16.0"", ""smart-open"": ""==5.2.1"", ""smmap"": ""==5.0.0"", ""smmap2"": ""==3.0.1"", ""sniffio"": ""==1.3.0"", ""sqlalchemy"": ""==2.0.4"", ""sse-starlette"": ""==1.6.1"", ""sseclient-py"": ""==1.7.2"", ""starlette"": ""==0.36.3"", ""stringcase"": ""==1.2.0"", ""tblib"": ""==2.0.0"", ""tenacity"": ""==6.2.0"", ""testing-common-database"": ""==2.0.3"", ""testing-postgresql"": ""==1.3.0"", ""tokenizers"": ""==0.15.2"", ""tomli"": ""==2.0.1"", ""tqdm"": ""==4.65.0"", ""transformers"": ""==4.38.0"", ""twine"": ""==3.7.1"", ""types-awscrt"": ""==0.16.23"", ""types-s3transfer"": ""==0.6.1"", ""typing-extensions"": ""==4.10.0"", ""typing-inspect"": ""==0.9.0"", ""tzdata"": ""==2023.3"", ""urllib3"": ""==1.26.16"", ""uvicorn"": ""==0.17.6"", ""uvloop"": ""==0.17.0"", ""vine"": ""==5.1.0"", ""wcwidth"": ""==0.2.6"", ""webencodings"": ""==0.5.1"", ""websocket-client"": ""==1.6.1"", ""werkzeug"": ""==2.3.6"", ""wsproto"": ""==1.2.0"", ""xmltodict"": ""==0.13.0"", ""yarl"": ""==1.9.2"", ""zipp"": ""==3.16.0""}"
211152,1,14477,scripts/requirements.txt,5,"[""chardet"", ""lorem-text"", ""numpy"", ""transformers"", ""typer""]","{""chardet"": ""==5.2.0"", ""lorem-text"": ""==2.1"", ""numpy"": ""==1.24.4"", ""transformers"": ""==4.36.0"", ""typer"": ""==0.9.0""}"
211152,1,14478,model-engine/model_engine_server/inference/batch_inference/requirements.txt,8,"[""boto3"", ""datadog"", ""ddtrace"", ""docker"", ""func-timeout"", ""pydantic"", ""smart-open"", ""vllm""]","{""boto3"": ""==1.34.15"", ""datadog"": ""==0.49.1"", ""ddtrace"": ""==2.4.0"", ""docker"": ""==7.0.0"", ""func-timeout"": ""==4.3.5"", ""pydantic"": ""==1.10.13"", ""smart-open"": ""==6.4.0"", ""vllm"": ""==0.2.5""}"
211152,1,14478,model-engine/model_engine_server/inference/tensorrt-llm/requirements.txt,2,"[""protobuf"", ""sentencepiece""]","{""protobuf"": ""==4.24.4"", ""sentencepiece"": ""==0.1.99""}"
211152,1,14478,model-engine/model_engine_server/inference/vllm/requirements.txt,2,"[""pydantic"", ""vllm""]","{""pydantic"": "">=2.0"", ""vllm"": ""==0.4.1""}"
211152,1,14478,model-engine/requirements.txt,186,"[""aiofiles"", ""aiohttp"", ""aioredis"", ""aiosignal"", ""alembic"", ""amqp"", ""anyio"", ""asgiref"", ""asn1crypto"", ""async-timeout"", ""asyncpg"", ""attrs"", ""azure-common"", ""azure-containerregistry"", ""azure-core"", ""azure-identity"", ""azure-keyvault-secrets"", ""azure-servicebus"", ""azure-storage-blob"", ""backports-zoneinfo"", ""billiard"", ""bleach"", ""blinker"", ""boto3"", ""boto3-stubs"", ""botocore"", ""botocore-stubs"", ""build"", ""bytecode"", ""cachetools"", ""cattrs"", ""celery"", ""certifi"", ""cffi"", ""charset-normalizer"", ""click"", ""click-didyoumean"", ""click-plugins"", ""click-repl"", ""cloudpickle"", ""colorama"", ""commonmark"", ""croniter"", ""cryptography"", ""dataclasses-json"", ""datadog"", ""datadog-api-client"", ""ddsketch"", ""ddtrace"", ""deprecation"", ""docker"", ""docutils"", ""envier"", ""exceptiongroup"", ""fastapi"", ""filelock"", ""frozenlist"", ""fsspec"", ""gitdb"", ""gitdb2"", ""gitpython"", ""google-auth"", ""greenlet"", ""gunicorn"", ""h11"", ""h2"", ""hpack"", ""httpcore"", ""httptools"", ""httpx"", ""huggingface-hub"", ""hypercorn"", ""hyperframe"", ""idna"", ""importlib-metadata"", ""importlib-resources"", ""isodate"", ""itsdangerous"", ""jaraco-classes"", ""jeepney"", ""jinja2"", ""jmespath"", ""json-log-formatter"", ""jsonschema"", ""jsonschema-specifications"", ""keyring"", ""kombu"", ""kubeconfig"", ""kubernetes"", ""kubernetes-asyncio"", ""mako"", ""markupsafe"", ""marshmallow"", ""marshmallow-enum"", ""more-itertools"", ""msal"", ""msal-extensions"", ""multidict"", ""mypy-boto3-cloudformation"", ""mypy-boto3-dynamodb"", ""mypy-boto3-ec2"", ""mypy-boto3-lambda"", ""mypy-boto3-rds"", ""mypy-boto3-s3"", ""mypy-boto3-sqs"", ""mypy-extensions"", ""numpy"", ""oauthlib"", ""orjson"", ""packaging"", ""pg8000"", ""pkginfo"", ""pkgutil-resolve-name"", ""portalocker"", ""priority"", ""prompt-toolkit"", ""protobuf"", ""psycopg2-binary"", ""py-xid"", ""pyasn1"", ""pyasn1-modules"", ""pycparser"", ""pycurl"", ""pydantic"", ""pygments"", ""pyjwt"", ""pyproject-hooks"", ""python-dateutil"", ""python-multipart"", ""pyyaml"", ""quart"", ""readme-renderer"", ""redis"", ""referencing"", ""regex"", ""requests"", ""requests-auth-aws-sigv4"", ""requests-oauthlib"", ""requests-toolbelt"", ""rfc3986"", ""rich"", ""rpds-py"", ""rsa"", ""s3transfer"", ""safetensors"", ""scramp"", ""secretstorage"", ""sentencepiece"", ""setuptools"", ""sh"", ""six"", ""smart-open"", ""smmap"", ""smmap2"", ""sniffio"", ""sqlalchemy"", ""sse-starlette"", ""sseclient-py"", ""starlette"", ""stringcase"", ""tblib"", ""tenacity"", ""testing-common-database"", ""testing-postgresql"", ""tokenizers"", ""tomli"", ""tqdm"", ""transformers"", ""twine"", ""types-awscrt"", ""types-s3transfer"", ""typing-extensions"", ""typing-inspect"", ""tzdata"", ""urllib3"", ""uvicorn"", ""uvloop"", ""vine"", ""wcwidth"", ""webencodings"", ""websocket-client"", ""werkzeug"", ""wsproto"", ""xmltodict"", ""yarl"", ""zipp""]","{""aiofiles"": ""==23.1.0"", ""aiohttp"": ""==3.9.2"", ""aioredis"": ""==2.0.1"", ""aiosignal"": ""==1.3.1"", ""alembic"": ""==1.8.1"", ""amqp"": ""==5.1.1"", ""anyio"": ""==3.7.1"", ""asgiref"": ""==3.7.2"", ""asn1crypto"": ""==1.5.1"", ""async-timeout"": ""==4.0.2"", ""asyncpg"": ""==0.27.0"", ""attrs"": ""==23.1.0"", ""azure-common"": ""==1.1.28"", ""azure-containerregistry"": ""==1.2.0"", ""azure-core"": ""==1.29.6"", ""azure-identity"": ""==1.15.0"", ""azure-keyvault-secrets"": ""==4.7.0"", ""azure-servicebus"": ""==7.11.4"", ""azure-storage-blob"": ""==12.19.0"", ""backports-zoneinfo"": ""==0.2.1"", ""billiard"": ""==4.2.0"", ""bleach"": ""==6.0.0"", ""blinker"": ""==1.6.2"", ""boto3"": ""==1.28.1"", ""boto3-stubs"": ""==1.26.67"", ""botocore"": ""==1.31.1"", ""botocore-stubs"": ""==1.29.165"", ""build"": ""==1.0.3"", ""bytecode"": ""==0.14.2"", ""cachetools"": ""==5.3.1"", ""cattrs"": ""==23.1.2"", ""celery"": ""==5.3.6"", ""certifi"": ""==2023.7.22"", ""cffi"": ""==1.16.0"", ""charset-normalizer"": ""==3.2.0"", ""click"": ""==8.1.4"", ""click-didyoumean"": ""==0.3.0"", ""click-plugins"": ""==1.1.1"", ""click-repl"": ""==0.3.0"", ""cloudpickle"": ""==2.1.0"", ""colorama"": ""==0.4.6"", ""commonmark"": ""==0.9.1"", ""croniter"": ""==1.4.1"", ""cryptography"": ""==42.0.5"", ""dataclasses-json"": ""==0.5.9"", ""datadog"": ""==0.47.0"", ""datadog-api-client"": ""==2.11.0"", ""ddsketch"": ""==2.0.4"", ""ddtrace"": ""==1.8.3"", ""deprecation"": ""==2.1.0"", ""docker"": ""==5.0.3"", ""docutils"": ""==0.20.1"", ""envier"": ""==0.4.0"", ""exceptiongroup"": ""==1.2.0"", ""fastapi"": ""==0.110.0"", ""filelock"": ""==3.13.1"", ""frozenlist"": ""==1.3.3"", ""fsspec"": ""==2023.10.0"", ""gitdb"": ""==4.0.10"", ""gitdb2"": ""==2.0.6"", ""gitpython"": ""==3.1.41"", ""google-auth"": ""==2.21.0"", ""greenlet"": ""==2.0.2"", ""gunicorn"": ""==20.1.0"", ""h11"": ""==0.14.0"", ""h2"": ""==4.1.0"", ""hpack"": ""==4.0.0"", ""httpcore"": ""==1.0.4"", ""httptools"": ""==0.5.0"", ""httpx"": ""==0.27.0"", ""huggingface-hub"": ""==0.20.3"", ""hypercorn"": ""==0.14.4"", ""hyperframe"": ""==6.0.1"", ""idna"": ""==3.7"", ""importlib-metadata"": ""==6.8.0"", ""importlib-resources"": ""==6.1.1"", ""isodate"": ""==0.6.1"", ""itsdangerous"": ""==2.1.2"", ""jaraco-classes"": ""==3.3.0"", ""jeepney"": ""==0.8.0"", ""jinja2"": ""==3.0.3"", ""jmespath"": ""==1.0.1"", ""json-log-formatter"": ""==0.5.2"", ""jsonschema"": ""==4.19.0"", ""jsonschema-specifications"": ""==2023.7.1"", ""keyring"": ""==24.2.0"", ""kombu"": ""==5.3.5"", ""kubeconfig"": ""==1.1.1"", ""kubernetes"": ""==25.3.0"", ""kubernetes-asyncio"": ""==25.11.0"", ""mako"": ""==1.2.4"", ""markupsafe"": ""==2.1.3"", ""marshmallow"": ""==3.19.0"", ""marshmallow-enum"": ""==1.5.1"", ""more-itertools"": ""==9.1.0"", ""msal"": ""==1.26.0"", ""msal-extensions"": ""==1.1.0"", ""multidict"": ""==6.0.4"", ""mypy-boto3-cloudformation"": ""==1.26.156"", ""mypy-boto3-dynamodb"": ""==1.26.164"", ""mypy-boto3-ec2"": ""==1.26.157"", ""mypy-boto3-lambda"": ""==1.26.163"", ""mypy-boto3-rds"": ""==1.26.163"", ""mypy-boto3-s3"": ""==1.26.163"", ""mypy-boto3-sqs"": ""==1.26.148"", ""mypy-extensions"": ""==1.0.0"", ""numpy"": ""==1.24.4"", ""oauthlib"": ""==3.2.2"", ""orjson"": ""==3.9.15"", ""packaging"": ""==23.1"", ""pg8000"": ""==1.29.8"", ""pkginfo"": ""==1.9.6"", ""pkgutil-resolve-name"": ""==1.3.10"", ""portalocker"": ""==2.8.2"", ""priority"": ""==2.0.0"", ""prompt-toolkit"": ""==3.0.39"", ""protobuf"": ""==3.20.3"", ""psycopg2-binary"": ""==2.9.3"", ""py-xid"": ""==0.3.0"", ""pyasn1"": ""==0.5.0"", ""pyasn1-modules"": ""==0.3.0"", ""pycparser"": ""==2.21"", ""pycurl"": ""==7.45.2"", ""pydantic"": ""==1.10.14"", ""pygments"": ""==2.15.1"", ""pyjwt"": ""==2.8.0"", ""pyproject-hooks"": ""==1.0.0"", ""python-dateutil"": ""==2.8.2"", ""python-multipart"": ""==0.0.7"", ""pyyaml"": ""==6.0.1"", ""quart"": ""==0.18.3"", ""readme-renderer"": ""==40.0"", ""redis"": ""==4.6.0"", ""referencing"": ""==0.30.2"", ""regex"": ""==2023.10.3"", ""requests"": ""==2.31.0"", ""requests-auth-aws-sigv4"": ""==0.7"", ""requests-oauthlib"": ""==1.3.1"", ""requests-toolbelt"": ""==1.0.0"", ""rfc3986"": ""==2.0.0"", ""rich"": ""==12.6.0"", ""rpds-py"": ""==0.10.0"", ""rsa"": ""==4.9"", ""s3transfer"": ""==0.6.1"", ""safetensors"": ""==0.4.2"", ""scramp"": ""==1.4.4"", ""secretstorage"": ""==3.3.3"", ""sentencepiece"": ""==0.1.99"", ""setuptools"": ""==69.0.3"", ""sh"": ""==1.14.3"", ""six"": ""==1.16.0"", ""smart-open"": ""==5.2.1"", ""smmap"": ""==5.0.0"", ""smmap2"": ""==3.0.1"", ""sniffio"": ""==1.3.0"", ""sqlalchemy"": ""==2.0.4"", ""sse-starlette"": ""==1.6.1"", ""sseclient-py"": ""==1.7.2"", ""starlette"": ""==0.36.3"", ""stringcase"": ""==1.2.0"", ""tblib"": ""==2.0.0"", ""tenacity"": ""==6.2.0"", ""testing-common-database"": ""==2.0.3"", ""testing-postgresql"": ""==1.3.0"", ""tokenizers"": ""==0.15.2"", ""tomli"": ""==2.0.1"", ""tqdm"": ""==4.65.0"", ""transformers"": ""==4.38.0"", ""twine"": ""==3.7.1"", ""types-awscrt"": ""==0.16.23"", ""types-s3transfer"": ""==0.6.1"", ""typing-extensions"": ""==4.10.0"", ""typing-inspect"": ""==0.9.0"", ""tzdata"": ""==2023.3"", ""urllib3"": ""==1.26.16"", ""uvicorn"": ""==0.17.6"", ""uvloop"": ""==0.17.0"", ""vine"": ""==5.1.0"", ""wcwidth"": ""==0.2.6"", ""webencodings"": ""==0.5.1"", ""websocket-client"": ""==1.6.1"", ""werkzeug"": ""==2.3.6"", ""wsproto"": ""==1.2.0"", ""xmltodict"": ""==0.13.0"", ""yarl"": ""==1.9.2"", ""zipp"": ""==3.16.0""}"
211152,1,14478,scripts/requirements.txt,5,"[""chardet"", ""lorem-text"", ""numpy"", ""transformers"", ""typer""]","{""chardet"": ""==5.2.0"", ""lorem-text"": ""==2.1"", ""numpy"": ""==1.24.4"", ""transformers"": ""==4.36.0"", ""typer"": ""==0.9.0""}"
211152,1,14479,model-engine/model_engine_server/inference/batch_inference/requirements.txt,7,"[""boto3"", ""ddtrace"", ""docker"", ""func-timeout"", ""pydantic"", ""smart-open"", ""vllm""]","{""boto3"": ""==1.34.15"", ""ddtrace"": ""==2.4.0"", ""docker"": ""==7.0.0"", ""func-timeout"": ""==4.3.5"", ""pydantic"": ""==1.10.13"", ""smart-open"": ""==6.4.0"", ""vllm"": ""==0.2.5""}"
211152,1,14479,model-engine/model_engine_server/inference/tensorrt-llm/requirements.txt,2,"[""protobuf"", ""sentencepiece""]","{""protobuf"": ""==4.24.4"", ""sentencepiece"": ""==0.1.99""}"
211152,1,14479,model-engine/model_engine_server/inference/vllm/requirements.txt,2,"[""pydantic"", ""vllm""]","{""pydantic"": "">=2.0"", ""vllm"": ""==0.3.3""}"
